"","c","t"
"16444",153.38,1667250840000
"16445",153.37,1667250900000
"16446",153.33,1667250960000
"16447",153.33,1667251020000
"16448",153.32,1667251080000
"16449",153.34,1667251140000
"16450",153.34,1667251200000
"16451",153.35,1667251320000
"16452",153.3,1667251380000
"16453",153.23,1667251440000
"16454",153.27,1667251500000
"16455",153.27,1667251560000
"16456",153.29,1667251620000
"16457",153.27,1667251680000
"16458",153.266,1667251740000
"16459",153.28,1667251800000
"16460",153.2501,1667251860000
"16461",153.25,1667251920000
"16462",153.21,1667251980000
"16463",153.23,1667252040000
"16464",153.23,1667252100000
"16465",153.23,1667252160000
"16466",153.2459,1667252220000
"16467",153.23,1667252280000
"16468",153.2103,1667252460000
"16469",153.25,1667252520000
"16470",153.27,1667252700000
"16471",153.2225,1.667253e+12
"16472",153.2187,1667253060000
"16473",153.2194,1667253120000
"16474",153.22,1667253180000
"16475",153.22,1667253240000
"16476",153.2699,1667253300000
"16477",153.22,1667253420000
"16478",153.2399,1667253480000
"16479",153.24,1667253600000
"16480",153.2401,1667253780000
"16481",153.26,1667253840000
"16482",153.22,1667254020000
"16483",153.22,1667254080000
"16484",153.2,1667254140000
"16485",152.91,1667254200000
"16486",153.01,1667254260000
"16487",153.03,1667254320000
"16488",153.13,1667254380000
"16489",153.18,1667254440000
"16490",153.14,1667254500000
"16491",153.19,1667254560000
"16492",153.2,1667254620000
"16493",153.2,1667254680000
"16494",153.2,1667254740000
"16495",153.2,1667254800000
"16496",153.2401,1667254860000
"16497",153.25,1667254920000
"16498",153.26,1667254980000
"16499",153.16,1667255040000
"16500",153.24,1667255100000
"16501",153.17,1667255160000
"16502",153.25,1667255220000
"16503",153.28,1667255280000
"16504",153.17,1667255340000
"16505",153.25,1667255400000
"16506",153.32,1667255460000
"16507",153.3,1667255520000
"16508",153.33,1667255580000
"16509",153.33,1667255640000
"16510",153.33,1667255700000
"16511",153.33,1667255760000
"16512",153.28,1.667256e+12
"16513",153.31,1667256300000
"16514",153.24,1667256540000
"16515",153.24,1667256600000
"16516",153.32,1667256900000
"16517",153.34,1667257020000
"16518",153.32,1667257080000
"16519",153.3,1667257140000
"16520",153.35,1667257260000
"16521",153.4,1667257320000
"16522",153.38,1667257440000
"16523",153.45,1667257500000
"16524",153.45,1667257560000
"16525",153.4,1667257620000
"16526",153.45,1667257680000
"16527",153.4501,1667257740000
"16528",153.45,1667257800000
"16529",153.41,1667257860000
"16530",153.47,1667257980000
"16531",153.47,1667258040000
"16532",153.47,1667258100000
"16533",153.47,1667258220000
"16534",153.46,1667258340000
"16535",153.46,1667258400000
"16536",153.42,1667258640000
"16537",153.43,1667258700000
"16538",153.45,1667258820000
"16539",153.44,1667258940000
"16540",153.47,1667259060000
"16541",153.45,1667259180000
"16542",153.45,1667259240000
"16543",153.45,1667259300000
"16544",153.47,1667259360000
"16545",153.45,1667259540000
"16546",153.43,1667259660000
"16547",153.45,1667259840000
"16548",153.45,1667259900000
"16549",153.47,1667259960000
"16550",153.46,1667260080000
"16551",153.45,1667260140000
"16552",153.44,1667260200000
"16553",153.44,1667260260000
"16554",153.46,1667260320000
"16555",153.45,1667260380000
"16556",153.46,1667260500000
"16557",153.46,1667260560000
"16558",153.46,1667260680000
"16559",153.46,1667260740000
"16560",153.99,1667289600000
"16561",154,1667289660000
"16562",154.1,1667289780000
"16563",154.43,1667289840000
"16564",154.47,1667289900000
"16565",154.6,1667289960000
"16566",154.55,1667290020000
"16567",154.5,1667290080000
"16568",154.46,1667290200000
"16569",154.58,1667290260000
"16570",154.5,1667290320000
"16571",154.57,1667290380000
"16572",154.56,1667290440000
"16573",154.6,1667290500000
"16574",154.57,1667290560000
"16575",154.54,1667290620000
"16576",154.55,1667290800000
"16577",154.55,1667290860000
"16578",154.54,1667290920000
"16579",154.53,1667290980000
"16580",154.54,1667291040000
"16581",154.49,1667291100000
"16582",154.55,1667291280000
"16583",154.51,1667291340000
"16584",154.51,1667291400000
"16585",154.55,1667291460000
"16586",154.47,1667291640000
"16587",154.49,1667291760000
"16588",154.5,1667291820000
"16589",154.46,1667291880000
"16590",154.48,1667292060000
"16591",154.4,1667292300000
"16592",154.45,1667292660000
"16593",154.47,1667292840000
"16594",154.41,1667292900000
"16595",154.49,1667293020000
"16596",154.48,1667293080000
"16597",154.55,1667293140000
"16598",154.39,1667293260000
"16599",154.26,1667293320000
"16600",154.42,1667293500000
"16601",154.36,1667293620000
"16602",154.33,1667293680000
"16603",154.31,1667293740000
"16604",154.36,1667294160000
"16605",154.53,1667294640000
"16606",154.55,1667294700000
"16607",154.55,1667294760000
"16608",154.55,1667295120000
"16609",154.58,1667295180000
"16610",154.6,1667295300000
"16611",154.6,1667295600000
"16612",154.69,1667295660000
"16613",154.76,1667295720000
"16614",154.75,1667295780000
"16615",154.74,1667295840000
"16616",154.71,1667295900000
"16617",154.72,1667295960000
"16618",154.73,1667296020000
"16619",154.71,1667296140000
"16620",154.73,1667296200000
"16621",154.73,1667296320000
"16622",154.75,1667296440000
"16623",154.8,1667296500000
"16624",154.82,1667296560000
"16625",154.8,1667296680000
"16626",154.86,1667296860000
"16627",154.8,1667296920000
"16628",154.74,1667297040000
"16629",154.64,1667297100000
"16630",154.71,1667297160000
"16631",154.74,1667297220000
"16632",154.86,1667297400000
"16633",154.89,1667297460000
"16634",154.87,1667297520000
"16635",154.92,1667297760000
"16636",154.92,1667297820000
"16637",154.96,1667298120000
"16638",155,1667298180000
"16639",155.04,1667298240000
"16640",155,1667298300000
"16641",155,1667298720000
"16642",155.05,1667298780000
"16643",155.1,1667298840000
"16644",155.1,1667298900000
"16645",155.14,1667298960000
"16646",155.14,1667299020000
"16647",155.14,1667299080000
"16648",155.05,1667299140000
"16649",155.03,1667299260000
"16650",155.02,1667299320000
"16651",154.91,1667299560000
"16652",154.96,1667299620000
"16653",155.04,1667299680000
"16654",155.05,1667299920000
"16655",155.05,1667299980000
"16656",155.04,1667300040000
"16657",155.04,1667300160000
"16658",155.04,1667300220000
"16659",155,1667300280000
"16660",154.81,1667300400000
"16661",154.75,1667300460000
"16662",154.75,1667300520000
"16663",154.75,1667300580000
"16664",154.8,1667300640000
"16665",154.82,1667300700000
"16666",154.9,1667300760000
"16667",154.98,1667300820000
"16668",154.98,1667300880000
"16669",155,1667300940000
"16670",154.9,1.667301e+12
"16671",154.82,1667301060000
"16672",154.75,1667301120000
"16673",154.75,1667301180000
"16674",154.79,1667301240000
"16675",154.79,1667301420000
"16676",154.8,1667301480000
"16677",154.8,1667301720000
"16678",154.85,1667301900000
"16679",154.87,1667301960000
"16680",154.84,1667302080000
"16681",154.9,1667302200000
"16682",154.97,1667302260000
"16683",155.02,1667302320000
"16684",155.05,1667302380000
"16685",155.02,1667302440000
"16686",155.02,1667302500000
"16687",155.01,1667302560000
"16688",154.95,1667302620000
"16689",154.91,1667302680000
"16690",154.9,1667302740000
"16691",154.9,1667302800000
"16692",154.95,1667302860000
"16693",154.85,1667302920000
"16694",154.91,1667303100000
"16695",154.99,1667303160000
"16696",154.96,1667303280000
"16697",154.94,1667303340000
"16698",154.94,1667303460000
"16699",154.95,1667303520000
"16700",154.95,1667303580000
"16701",154.94,1667303640000
"16702",154.95,1667303700000
"16703",154.97,1667303760000
"16704",155,1667303820000
"16705",154.99,1667303880000
"16706",154.94,1667303940000
"16707",155.13,1.667304e+12
"16708",155.08,1667304060000
"16709",155.07,1667304120000
"16710",154.91,1667304180000
"16711",154.85,1667304240000
"16712",154.89,1667304300000
"16713",154.9,1667304360000
"16714",154.94,1667304420000
"16715",154.94,1667304480000
"16716",154.93,1667304540000
"16717",154.98,1667304600000
"16718",154.97,1667304660000
"16719",154.97,1667304720000
"16720",154.98,1667304780000
"16721",155.04,1667304840000
"16722",155.05,1667304900000
"16723",155.0803,1667304960000
"16724",155.06,1667305020000
"16725",155.04,1667305080000
"16726",155.08,1667305140000
"16727",155.08,1667305200000
"16728",155.086,1667305260000
"16729",155.14,1667305320000
"16730",155.18,1667305380000
"16731",155.24,1667305440000
"16732",155.239,1667305500000
"16733",155.22,1667305560000
"16734",155.24,1667305620000
"16735",155.24,1667305680000
"16736",155.24,1667305740000
"16737",155.34,1667305800000
"16738",155.33,1667305860000
"16739",155.52,1667305920000
"16740",155.5,1667305980000
"16741",155.57,1667306040000
"16742",155.6,1667306100000
"16743",155.56,1667306160000
"16744",155.54,1667306220000
"16745",155.55,1667306280000
"16746",155.56,1667306340000
"16747",155.55,1667306400000
"16748",155.56,1667306460000
"16749",155.5799,1667306520000
"16750",155.6,1667306580000
"16751",155.53,1667306640000
"16752",155.54,1667306700000
"16753",155.64,1667306760000
"16754",155.61,1667306820000
"16755",155.55,1667306880000
"16756",155.57,1667306940000
"16757",155.6,1.667307e+12
"16758",155.61,1667307060000
"16759",155.56,1667307120000
"16760",155.56,1667307180000
"16761",155.61,1667307240000
"16762",155.56,1667307300000
"16763",155.5201,1667307360000
"16764",155.53,1667307420000
"16765",155.5599,1667307480000
"16766",155.57,1667307540000
"16767",155.55,1667307600000
"16768",155.5,1667307660000
"16769",155.46,1667307720000
"16770",155.46,1667307780000
"16771",155.3983,1667307840000
"16772",155.3501,1667307900000
"16773",155.42,1667307960000
"16774",155.3999,1667308020000
"16775",155.38,1667308080000
"16776",155.35,1667308140000
"16777",155.48,1667308200000
"16778",155.4213,1667308260000
"16779",155.38,1667308320000
"16780",155.3849,1667308380000
"16781",155.35,1667308440000
"16782",155.35,1667308500000
"16783",155.38,1667308560000
"16784",155.34,1667308620000
"16785",155.3698,1667308680000
"16786",155.3,1667308740000
"16787",155.24,1667308800000
"16788",155.31,1667308860000
"16789",155.339,1667308920000
"16790",155.31,1667308980000
"16791",155.31,1667309040000
"16792",155.05,1667309100000
"16793",155.16,1667309160000
"16794",155.07,1667309220000
"16795",155.12,1667309280000
"16796",155.09,1667309340000
"16797",155.0319,1667309400000
"16798",154.83,1667309460000
"16799",154.97,1667309520000
"16800",155,1667309580000
"16801",154.73,1667309640000
"16802",154.42,1667309700000
"16803",154.34,1667309760000
"16804",154.256,1667309820000
"16805",154.57,1667309880000
"16806",154.34,1667309940000
"16807",154.32,1.66731e+12
"16808",154.57,1667310060000
"16809",154.55,1667310120000
"16810",154.4405,1667310180000
"16811",154.28,1667310240000
"16812",153.77,1667310300000
"16813",153.81,1667310360000
"16814",153.48,1667310420000
"16815",153.57,1667310480000
"16816",153.56,1667310540000
"16817",153.4801,1667310600000
"16818",153.03,1667310660000
"16819",153.18,1667310720000
"16820",153.13,1667310780000
"16821",153.14,1667310840000
"16822",153.11,1667310900000
"16823",152.8305,1667310960000
"16824",152.95,1667311020000
"16825",152.8,1667311080000
"16826",152.863,1667311140000
"16827",152.47,1667311200000
"16828",152.09,1667311260000
"16829",152.211,1667311320000
"16830",152.24,1667311380000
"16831",151.72,1667311440000
"16832",151.95,1667311500000
"16833",151.7799,1667311560000
"16834",151.42,1667311620000
"16835",151.25,1667311680000
"16836",150.9999,1667311740000
"16837",150.84,1667311800000
"16838",150.7599,1667311860000
"16839",150.5,1667311920000
"16840",150.63,1667311980000
"16841",150.8104,1667312040000
"16842",150.92,1667312100000
"16843",150.96,1667312160000
"16844",150.955,1667312220000
"16845",150.87,1667312280000
"16846",150.77,1667312340000
"16847",150.8,1667312400000
"16848",150.93,1667312460000
"16849",150.905,1667312520000
"16850",151.11,1667312580000
"16851",150.9152,1667312640000
"16852",150.875,1667312700000
"16853",150.8,1667312760000
"16854",150.705,1667312820000
"16855",150.7091,1667312880000
"16856",151.04,1667312940000
"16857",150.82,1.667313e+12
"16858",150.4856,1667313060000
"16859",150.445,1667313120000
"16860",150.3801,1667313180000
"16861",150.68,1667313240000
"16862",150.69,1667313300000
"16863",150.73,1667313360000
"16864",150.58,1667313420000
"16865",150.34,1667313480000
"16866",150.09,1667313540000
"16867",149.88,1667313600000
"16868",149.87,1667313660000
"16869",149.945,1667313720000
"16870",149.83,1667313780000
"16871",149.87,1667313840000
"16872",149.98,1667313900000
"16873",150.0145,1667313960000
"16874",149.87,1667314020000
"16875",150.04,1667314080000
"16876",149.96,1667314140000
"16877",150.0893,1667314200000
"16878",149.9755,1667314260000
"16879",149.97,1667314320000
"16880",150.03,1667314380000
"16881",150.26,1667314440000
"16882",150.21,1667314500000
"16883",150.19,1667314560000
"16884",150.1014,1667314620000
"16885",149.88,1667314680000
"16886",150.05,1667314740000
"16887",150.15,1667314800000
"16888",149.9499,1667314860000
"16889",150.025,1667314920000
"16890",150.06,1667314980000
"16891",150.135,1667315040000
"16892",150.03,1667315100000
"16893",149.9199,1667315160000
"16894",150.005,1667315220000
"16895",150.0101,1667315280000
"16896",150.04,1667315340000
"16897",149.9729,1667315400000
"16898",150.0404,1667315460000
"16899",150.07,1667315520000
"16900",150.1399,1667315580000
"16901",150.07,1667315640000
"16902",150.045,1667315700000
"16903",150.23,1667315760000
"16904",150.23,1667315820000
"16905",150.18,1667315880000
"16906",149.89,1667315940000
"16907",149.97,1.667316e+12
"16908",150.1057,1667316060000
"16909",150.01,1667316120000
"16910",149.8803,1667316180000
"16911",149.79,1667316240000
"16912",149.81,1667316300000
"16913",149.87,1667316360000
"16914",149.7187,1667316420000
"16915",149.79,1667316480000
"16916",149.9029,1667316540000
"16917",150.03,1667316600000
"16918",149.98,1667316660000
"16919",149.8991,1667316720000
"16920",149.95,1667316780000
"16921",149.99,1667316840000
"16922",149.9,1667316900000
"16923",149.86,1667316960000
"16924",149.945,1667317020000
"16925",149.7267,1667317080000
"16926",149.5,1667317140000
"16927",149.49,1667317200000
"16928",149.43,1667317260000
"16929",149.27,1667317320000
"16930",149.3945,1667317380000
"16931",149.28,1667317440000
"16932",149.265,1667317500000
"16933",149.45,1667317560000
"16934",149.488,1667317620000
"16935",149.645,1667317680000
"16936",149.505,1667317740000
"16937",149.59,1667317800000
"16938",149.67,1667317860000
"16939",149.735,1667317920000
"16940",149.795,1667317980000
"16941",149.889,1667318040000
"16942",149.7918,1667318100000
"16943",149.9001,1667318160000
"16944",150,1667318220000
"16945",150.1122,1667318280000
"16946",150.06,1667318340000
"16947",150.085,1667318400000
"16948",150.0178,1667318460000
"16949",149.9866,1667318520000
"16950",149.98,1667318580000
"16951",150.0299,1667318640000
"16952",150.22,1667318700000
"16953",150.35,1667318760000
"16954",150.22,1667318820000
"16955",150.135,1667318880000
"16956",150.0825,1667318940000
"16957",150.185,1.667319e+12
"16958",150.275,1667319060000
"16959",150.11,1667319120000
"16960",150.05,1667319180000
"16961",150.07,1667319240000
"16962",150.07,1667319300000
"16963",150.01,1667319360000
"16964",150.0501,1667319420000
"16965",150.07,1667319480000
"16966",150.04,1667319540000
"16967",149.98,1667319600000
"16968",149.918,1667319660000
"16969",149.955,1667319720000
"16970",150.1501,1667319780000
"16971",149.97,1667319840000
"16972",150.14,1667319900000
"16973",150.08,1667319960000
"16974",149.9784,1667320020000
"16975",150.08,1667320080000
"16976",150.08,1667320140000
"16977",150.0461,1667320200000
"16978",149.99,1667320260000
"16979",150.09,1667320320000
"16980",150.0821,1667320380000
"16981",149.85,1667320440000
"16982",149.8141,1667320500000
"16983",149.622,1667320560000
"16984",149.6792,1667320620000
"16985",149.69,1667320680000
"16986",149.84,1667320740000
"16987",149.97,1667320800000
"16988",149.975,1667320860000
"16989",149.9081,1667320920000
"16990",149.8779,1667320980000
"16991",149.98,1667321040000
"16992",149.9253,1667321100000
"16993",149.92,1667321160000
"16994",149.98,1667321220000
"16995",149.94,1667321280000
"16996",149.8424,1667321340000
"16997",149.8179,1667321400000
